TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1 4.882813e-04 0.000000e+00 3.678317e+01 0.000000e+00
10 4.882813e-03 2.163024e+00 6.033162e-01 3.271586e+00
20 9.765625e-03 3.407296e+00 3.398116e-01 8.496576e+00
30 1.464844e-02 3.529812e+00 2.355974e-01 1.038471e+01
40 1.953125e-02 3.571817e+00 1.775348e-01 1.008917e+01
50 2.441406e-02 3.300337e+00 1.402040e-01 9.647756e+00
60 2.929688e-02 2.942373e+00 1.098489e-01 9.399728e+00
70 3.417969e-02 2.691863e+00 8.470933e-02 9.131528e+00
80 3.906250e-02 2.523299e+00 6.420929e-02 9.141375e+00
90 4.394531e-02 2.345097e+00 5.007847e-02 9.283161e+00
100 4.882813e-02 2.145365e+00 4.237322e-02 9.338331e+00
110 5.371094e-02 1.967165e+00 4.147269e-02 9.296416e+00
120 5.859375e-02 1.812087e+00 4.604909e-02 9.191426e+00
130 6.347656e-02 1.669739e+00 5.377064e-02 9.055512e+00
140 6.835938e-02 1.559420e+00 6.220994e-02 8.900180e+00
150 7.324219e-02 1.486649e+00 6.980455e-02 8.742221e+00
160 7.812500e-02 1.435210e+00 7.610505e-02 8.585097e+00
170 8.300781e-02 1.375833e+00 8.111906e-02 8.427647e+00
180 8.789063e-02 1.273089e+00 8.488005e-02 8.268921e+00
190 9.277344e-02 1.110549e+00 8.748521e-02 8.106843e+00
200 9.765625e-02 9.246130e-01 8.914087e-02 7.936707e+00
210 1.025391e-01 8.398957e-01 9.008166e-02 7.754637e+00
220 1.074219e-01 9.840173e-01 9.051768e-02 7.558176e+00
230 1.123047e-01 1.276189e+00 9.063789e-02 7.344860e+00
240 1.171875e-01 1.552724e+00 9.060375e-02 7.111092e+00
250 1.220703e-01 1.708350e+00 9.053485e-02 6.851691e+00
260 1.269531e-01 1.704581e+00 9.049705e-02 6.559278e+00
270 1.318359e-01 1.564718e+00 9.050164e-02 6.224438e+00
280 1.367188e-01 1.365867e+00 9.050569e-02 5.838173e+00
290 1.416016e-01 1.214724e+00 9.041167e-02 5.397287e+00
300 1.464844e-01 1.190269e+00 9.007123e-02 4.912657e+00
310 1.513672e-01 1.281397e+00 8.929432e-02 4.417522e+00
320 1.562500e-01 1.420126e+00 8.787123e-02 3.969951e+00
330 1.611328e-01 1.553727e+00 8.561278e-02 3.640598e+00
340 1.660156e-01 1.660068e+00 8.240838e-02 3.480792e+00
350 1.708984e-01 1.735009e+00 7.829191e-02 3.489814e+00
360 1.757813e-01 1.781272e+00 7.349161e-02 3.618230e+00
370 1.806641e-01 1.802753e+00 6.843236e-02 3.804351e+00
380 1.855469e-01 1.802429e+00 6.366063e-02 4.002720e+00
390 1.904297e-01 1.782098e+00 5.969097e-02 4.189223e+00
400 1.953125e-01 1.742841e+00 5.682656e-02 4.354145e+00
410 2.001953e-01 1.685539e+00 5.505979e-02 4.493861e+00
420 2.050781e-01 1.611246e+00 5.412783e-02 4.605119e+00
430 2.099609e-01 1.521470e+00 5.367253e-02 4.682609e+00
440 2.148438e-01 1.418502e+00 5.338528e-02 4.719627e+00
450 2.197266e-01 1.305874e+00 5.307836e-02 4.711083e+00
460 2.246094e-01 1.189041e+00 5.269793e-02 4.657489e+00
470 2.294922e-01 1.076298e+00 5.230453e-02 4.567761e+00
480 2.343750e-01 9.793705e-01 5.202330e-02 4.458718e+00
490 2.392578e-01 9.120384e-01 5.196910e-02 4.350633e+00
500 2.441406e-01 8.848607e-01 5.217680e-02 4.260732e+00
510 2.490234e-01 8.980220e-01 5.257543e-02 4.197823e+00
520 2.539063e-01 9.399248e-01 5.301634e-02 4.160453e+00
530 2.587891e-01 9.938694e-01 5.332837e-02 4.138572e+00
540 2.636719e-01 1.045272e+00 5.336788e-02 4.117175e+00
550 2.685547e-01 1.084202e+00 5.304695e-02 4.080087e+00
560 2.734375e-01 1.104741e+00 5.233968e-02 4.012773e+00
570 2.783203e-01 1.103542e+00 5.127304e-02 3.903977e+00
580 2.832031e-01 1.079151e+00 4.990745e-02 3.746678e+00
590 2.880859e-01 1.032369e+00 4.831162e-02 3.538729e+00
600 2.929688e-01 9.671591e-01 4.653888e-02 3.283490e+00
610 2.978516e-01 8.912103e-01 4.461278e-02 2.990709e+00
620 3.027344e-01 8.152858e-01 4.252799e-02 2.677474e+00
630 3.076172e-01 7.508301e-01 4.026653e-02 2.368760e+00
640 3.125000e-01 7.058725e-01 3.782173e-02 2.096351e+00
650 3.173828e-01 6.813055e-01 3.521898e-02 1.893656e+00
660 3.222656e-01 6.708388e-01 3.252502e-02 1.783871e+00
670 3.271484e-01 6.652155e-01 2.984236e-02 1.766424e+00
680 3.320313e-01 6.570405e-01 2.729183e-02 1.816268e+00
690 3.369141e-01 6.432074e-01 2.498892e-02 1.898931e+00
700 3.417969e-01 6.248401e-01 2.302082e-02 1.985519e+00
710 3.466797e-01 6.055937e-01 2.143046e-02 2.057999e+00
720 3.515625e-01 5.892140e-01 2.021109e-02 2.107976e+00
730 3.564453e-01 5.772924e-01 1.931466e-02 2.133803e+00
740 3.613281e-01 5.683400e-01 1.867205e-02 2.138003e+00
750 3.662109e-01 5.586907e-01 1.821649e-02 2.125359e+00
760 3.710938e-01 5.445019e-01 1.790047e-02 2.101562e+00
770 3.759766e-01 5.235876e-01 1.770164e-02 2.072255e+00
780 3.808594e-01 4.963985e-01 1.761806e-02 2.042349e+00
790 3.857422e-01 4.661118e-01 1.765692e-02 2.015544e+00
